,Image,Accuracy,F1,Jaccard,Recall,Precision
373,p_c8fea0ea,0.9955341942115576,0.9959344154908932,0.9919017550808805,0.9979868279353264,0.9938904275095649
374,p_c984713d,0.9941203187579999,0.987890615865079,0.9760709972168251,0.9799262761439218,0.995985476555869
375,p_cb8328b8,0.9952886374028349,0.992406579183728,0.9849276093722001,0.9930295410300277,0.991784398458516
376,p_cba0d752,0.9928057484567901,0.9890786312196822,0.978393237856878,0.9858798083448508,0.992298279709206
377,p_cbc02a43,0.9894958847736626,0.9861122026418401,0.9726048633895258,0.9759582017040015,0.9964797121458331
378,p_cc8a4921,0.9799861973775017,0.9634014752991509,0.9293872722587347,0.9320197705911439,0.9969700993206667
379,p_cca19cb7,0.9965866483767718,0.9870942645978302,0.9745174008772978,0.9963050372768081,0.9780522378152449
380,p_ccb611f0,0.9883407636031093,0.9919718781570465,0.9840716311995821,0.9860712290524649,0.9979435713442962
381,p_cd80256d,0.9979176902739758,0.9891371345225527,0.9785077366111047,0.9855524544409785,0.9927479864024745
382,p_cdac4c7a,0.997337176583625,0.9946698537644157,0.9893962271885655,0.994330640177611,0.9950092988740575
383,p_cdb161e7,0.98627829218107,0.9856215544622366,0.971650727396636,0.9729613602593453,0.9986155616873763
384,p_d0280830,0.9960916780978509,0.9941586010712364,0.9883850497007086,0.993357540497493,0.9949609546656909
385,p_d0477d13,0.995516975308642,0.9940333684638877,0.9881375159989128,0.9914903642395554,0.9965894509788276
386,p_d0d12747,0.9857285236625515,0.9888983553860109,0.9780404973661624,0.9825690664709649,0.9953097140939315
387,p_d139f538,0.9295336612654321,0.9395033293683702,0.885908796685617,0.9717935409161532,0.9092899520672165
388,p_d2015483,0.9980538408779149,0.9934587787799326,0.9870025765817348,0.9951123768472906,0.9918106672292438
389,p_d2cbcaaf,0.9724382716049382,0.9599929065437134,0.9230638065682228,0.9254607751748264,0.9972019483591744
390,p_d3072853,0.9444194501249716,0.9335292591098013,0.8753444640502475,0.9814458760677656,0.8900736599104059
391,p_d33456bf,0.9891574474907808,0.9928387108242309,0.985779260476483,0.9888710001860861,0.9968383895304594
